Employee ID,Age,Gender,Department,Job Role,Monthly Income,Years at Company,Job Satisfaction,Performance Rating,Work-Life Balance,Attrition,Tenure Group,Income Band,Attrition_Encoded,Gender_Encoded,Department_Encoded,JobRole_Encoded
EMP1737,59,Female,Sales,Sales Executive,8545,5,3,3,3,No,3-5 Yrs,Medium (5k-10k),0,0,4,10
EMP1738,40,Male,IT,Manager,17311,2,3,1,4,No,0-2 Yrs,Very High (15k+),0,1,2,6
EMP1739,27,Male,Sales,Sales Executive,6284,9,2,3,4,No,6-10 Yrs,Medium (5k-10k),0,1,4,10
EMP1740,55,Male,Human Resources,Recruiter,6245,5,2,3,4,No,3-5 Yrs,Medium (5k-10k),0,1,1,8
EMP1741,39,Male,Sales,Sales Representative,5950,7,1,3,1,No,6-10 Yrs,Medium (5k-10k),0,1,4,11
EMP1742,34,Male,Finance,Accountant,7985,1,1,3,2,Yes,0-2 Yrs,Medium (5k-10k),1,1,0,0
EMP1743,44,Male,Human Resources,Recruiter,7682,0,2,3,3,No,0-2 Yrs,Medium (5k-10k),0,1,1,8
EMP1744,40,Female,Sales,Sales Representative,5429,3,4,3,3,No,3-5 Yrs,Medium (5k-10k),0,0,4,11
EMP1745,32,Female,IT,Software Engineer,9951,1,3,2,3,No,0-2 Yrs,Medium (5k-10k),0,0,2,12
EMP1746,22,Male,Research & Development,Research Scientist,10922,1,1,3,4,Yes,0-2 Yrs,High (10k-15k),1,1,3,9
EMP1747,45,Male,IT,IT Support,8031,15,4,3,2,No,10+ Yrs,Medium (5k-10k),0,1,2,4
EMP1748,28,Male,Research & Development,Manufacturing Director,17001,2,3,3,3,No,0-2 Yrs,Very High (15k+),0,1,3,7
EMP1749,46,Male,Research & Development,Manufacturing Director,14459,0,4,3,2,No,0-2 Yrs,High (10k-15k),0,1,3,7
EMP1750,42,Female,IT,IT Support,7056,1,3,3,4,No,0-2 Yrs,Medium (5k-10k),0,0,2,4
EMP1751,36,Male,Research & Development,Research Scientist,8382,1,1,3,4,No,0-2 Yrs,Medium (5k-10k),0,1,3,9
EMP1752,22,Male,Sales,Sales Executive,8269,4,3,3,3,Yes,3-5 Yrs,Medium (5k-10k),1,1,4,10
EMP1753,33,Male,IT,Software Engineer,8294,1,3,3,2,No,0-2 Yrs,Medium (5k-10k),0,1,2,12
EMP1754,28,Male,Research & Development,Laboratory Technician,7103,1,1,3,4,No,0-2 Yrs,Medium (5k-10k),0,1,3,5
EMP1755,36,Female,Research & Development,Laboratory Technician,7032,5,1,3,3,No,3-5 Yrs,Medium (5k-10k),0,0,3,5
EMP1756,42,Female,Sales,Manager,11748,1,1,2,3,No,0-2 Yrs,High (10k-15k),0,0,4,6
EMP1757,40,Female,Research & Development,Laboratory Technician,3567,1,2,2,4,No,0-2 Yrs,Low (<5k),0,0,3,5
EMP1758,50,Male,Finance,Financial Analyst,6064,0,3,3,4,No,0-2 Yrs,Medium (5k-10k),0,1,0,2
EMP1759,46,Female,Sales,Manager,13499,1,3,4,3,No,0-2 Yrs,High (10k-15k),0,0,4,6
EMP1760,54,Female,Research & Development,Manufacturing Director,14849,0,1,3,3,No,0-2 Yrs,High (10k-15k),0,0,3,7
EMP1761,53,Female,Research & Development,Manager,15639,0,3,2,2,Yes,0-2 Yrs,Very High (15k+),1,0,3,6
EMP1762,56,Male,IT,Data Analyst,9635,8,3,3,3,No,6-10 Yrs,Medium (5k-10k),0,1,2,1
EMP1763,59,Male,Research & Development,Manufacturing Director,15674,0,2,4,3,No,0-2 Yrs,Very High (15k+),0,1,3,7
EMP1764,47,Female,Research & Development,Laboratory Technician,9251,7,1,4,3,No,6-10 Yrs,Medium (5k-10k),0,0,3,5
EMP1765,32,Female,Finance,Accountant,6628,7,1,3,1,Yes,6-10 Yrs,Medium (5k-10k),1,0,0,0
EMP1766,56,Male,Research & Development,Manager,16220,3,2,4,2,No,3-5 Yrs,Very High (15k+),0,1,3,6
EMP1767,29,Male,Sales,Manager,10796,1,1,1,2,No,0-2 Yrs,High (10k-15k),0,1,4,6
EMP1768,35,Male,Sales,Sales Representative,6606,0,2,2,3,No,0-2 Yrs,Medium (5k-10k),0,1,4,11
EMP1769,31,Female,Research & Development,Laboratory Technician,6874,6,3,2,3,No,6-10 Yrs,Medium (5k-10k),0,0,3,5
EMP1770,23,Male,Sales,Sales Representative,7689,4,3,3,3,No,3-5 Yrs,Medium (5k-10k),0,1,4,11
EMP1771,30,Female,Sales,Sales Representative,7506,5,2,2,3,No,3-5 Yrs,Medium (5k-10k),0,0,4,11
EMP1772,24,Male,IT,IT Support,4834,0,2,3,3,No,0-2 Yrs,Low (<5k),0,1,2,4
EMP1773,42,Female,Sales,Sales Executive,6995,13,3,3,4,No,10+ Yrs,Medium (5k-10k),0,0,4,10
EMP1774,47,Female,Human Resources,HR Partner,4586,0,4,3,3,No,0-2 Yrs,Low (<5k),0,0,1,3
EMP1775,29,Male,Sales,Sales Representative,3511,2,4,4,4,No,0-2 Yrs,Low (<5k),0,1,4,11
EMP1776,23,Female,IT,Data Analyst,6852,2,3,2,3,Yes,0-2 Yrs,Medium (5k-10k),1,0,2,1
EMP1777,27,Male,Human Resources,Recruiter,5803,0,2,3,3,Yes,0-2 Yrs,Medium (5k-10k),1,1,1,8
EMP1778,49,Female,Sales,Sales Executive,6231,3,2,3,1,No,3-5 Yrs,Medium (5k-10k),0,0,4,10
EMP1779,50,Female,Research & Development,Laboratory Technician,6386,6,4,1,3,No,6-10 Yrs,Medium (5k-10k),0,0,3,5
EMP1780,47,Male,Sales,Manager,17567,8,1,3,4,No,6-10 Yrs,Very High (15k+),0,1,4,6
EMP1781,46,Female,IT,IT Support,9348,10,4,4,4,Yes,6-10 Yrs,Medium (5k-10k),1,0,2,4
EMP1782,33,Non-Binary,IT,Manager,12059,3,3,4,4,No,3-5 Yrs,High (10k-15k),0,2,2,6
EMP1783,26,Male,Research & Development,Manufacturing Director,12742,4,3,4,2,No,3-5 Yrs,High (10k-15k),0,1,3,7
EMP1784,55,Female,Research & Development,Research Scientist,9493,0,1,3,3,Yes,0-2 Yrs,Medium (5k-10k),1,0,3,9
EMP1785,58,Female,Research & Development,Laboratory Technician,5457,3,3,3,3,No,3-5 Yrs,Medium (5k-10k),0,0,3,5
EMP1786,36,Female,Human Resources,Recruiter,3061,0,3,2,3,No,0-2 Yrs,Low (<5k),0,0,1,8
EMP1787,57,Male,Research & Development,Laboratory Technician,4894,2,1,3,2,Yes,0-2 Yrs,Low (<5k),1,1,3,5
EMP1788,36,Male,Sales,Sales Executive,4380,1,2,2,4,No,0-2 Yrs,Low (<5k),0,1,4,10
EMP1789,44,Male,Research & Development,Research Scientist,11301,2,4,3,4,No,0-2 Yrs,High (10k-15k),0,1,3,9
EMP1790,27,Female,Sales,Sales Executive,6588,4,3,4,3,Yes,3-5 Yrs,Medium (5k-10k),1,0,4,10
EMP1791,42,Male,Human Resources,HR Partner,7075,11,3,3,2,Yes,10+ Yrs,Medium (5k-10k),1,1,1,3
EMP1792,44,Female,Sales,Manager,15036,2,1,3,2,Yes,0-2 Yrs,Very High (15k+),1,0,4,6
EMP1793,37,Male,Research & Development,Manager,18521,19,4,3,3,No,10+ Yrs,Very High (15k+),0,1,3,6
EMP1794,36,Female,Sales,Sales Executive,4505,7,4,3,3,Yes,6-10 Yrs,Low (<5k),1,0,4,10
EMP1795,46,Male,Sales,Sales Executive,4754,3,3,4,4,No,3-5 Yrs,Low (<5k),0,1,4,10
EMP1796,57,Male,Research & Development,Research Scientist,10428,5,3,3,3,No,3-5 Yrs,High (10k-15k),0,1,3,9
EMP1797,32,Male,Finance,Accountant,7087,0,3,3,3,No,0-2 Yrs,Medium (5k-10k),0,1,0,0
EMP1798,36,Male,IT,Data Analyst,9508,9,3,3,3,No,6-10 Yrs,Medium (5k-10k),0,1,2,1
EMP1799,25,Female,Sales,Sales Representative,6623,4,2,2,1,No,3-5 Yrs,Medium (5k-10k),0,0,4,11
EMP1800,42,Female,Sales,Manager,18125,21,4,3,4,No,10+ Yrs,Very High (15k+),0,0,4,6
EMP1801,34,Female,IT,IT Support,5908,5,3,4,3,No,3-5 Yrs,Medium (5k-10k),0,0,2,4
EMP1802,43,Non-Binary,Research & Development,Research Scientist,9649,8,2,2,4,No,6-10 Yrs,Medium (5k-10k),0,2,3,9
EMP1803,40,Female,Sales,Sales Representative,9064,8,3,2,3,No,6-10 Yrs,Medium (5k-10k),0,0,4,11
EMP1804,55,Female,IT,IT Support,4674,2,4,2,4,No,0-2 Yrs,Low (<5k),0,0,2,4
EMP1805,35,Female,IT,Manager,19337,1,1,3,1,No,0-2 Yrs,Very High (15k+),0,0,2,6
EMP1806,25,Female,Finance,Accountant,7304,2,2,3,3,No,0-2 Yrs,Medium (5k-10k),0,0,0,0
EMP1807,48,Male,Finance,Manager,14396,3,3,3,4,No,3-5 Yrs,High (10k-15k),0,1,0,6
EMP1808,50,Female,IT,IT Support,3492,1,2,3,4,No,0-2 Yrs,Low (<5k),0,0,2,4
EMP1809,49,Male,Sales,Sales Executive,9879,11,4,4,4,No,10+ Yrs,Medium (5k-10k),0,1,4,10
EMP1810,56,Female,Sales,Sales Executive,5822,3,1,3,2,No,3-5 Yrs,Medium (5k-10k),0,0,4,10
EMP1811,29,Female,Research & Development,Manufacturing Director,18466,11,4,4,4,No,10+ Yrs,Very High (15k+),0,0,3,7
EMP1812,37,Male,Research & Development,Research Scientist,11573,8,1,4,4,Yes,6-10 Yrs,High (10k-15k),1,1,3,9
EMP1813,57,Male,Research & Development,Manufacturing Director,15660,4,1,3,1,No,3-5 Yrs,Very High (15k+),0,1,3,7
EMP1814,51,Female,Research & Development,Manufacturing Director,16529,14,4,3,4,No,10+ Yrs,Very High (15k+),0,0,3,7
EMP1815,39,Female,Research & Development,Laboratory Technician,4027,3,3,4,2,No,3-5 Yrs,Low (<5k),0,0,3,5
EMP1816,23,Male,Research & Development,Research Scientist,9972,5,2,4,3,No,3-5 Yrs,Medium (5k-10k),0,1,3,9
EMP1817,34,Female,Sales,Sales Executive,3506,2,2,1,3,No,0-2 Yrs,Low (<5k),0,0,4,10
EMP1818,25,Female,Sales,Sales Executive,7019,2,3,2,4,Yes,0-2 Yrs,Medium (5k-10k),1,0,4,10
EMP1819,47,Male,Research & Development,Manager,15154,2,3,4,2,No,0-2 Yrs,Very High (15k+),0,1,3,6
EMP1820,46,Non-Binary,Human Resources,Recruiter,6933,3,4,3,3,Yes,3-5 Yrs,Medium (5k-10k),1,2,1,8
EMP1821,51,Female,Sales,Sales Representative,7792,4,4,4,3,No,3-5 Yrs,Medium (5k-10k),0,0,4,11
EMP1822,32,Male,Research & Development,Laboratory Technician,4825,3,3,3,3,No,3-5 Yrs,Low (<5k),0,1,3,5
EMP1823,28,Female,Human Resources,HR Partner,7204,1,3,2,3,No,0-2 Yrs,Medium (5k-10k),0,0,1,3
EMP1824,52,Female,Research & Development,Research Scientist,12850,13,3,2,2,No,10+ Yrs,High (10k-15k),0,0,3,9
EMP1825,31,Male,Sales,Sales Executive,7168,4,3,2,4,Yes,3-5 Yrs,Medium (5k-10k),1,1,4,10
EMP1826,34,Male,Research & Development,Laboratory Technician,4295,2,1,3,4,Yes,0-2 Yrs,Low (<5k),1,1,3,5
EMP1827,52,Male,Sales,Sales Representative,7905,5,2,3,4,No,3-5 Yrs,Medium (5k-10k),0,1,4,11
EMP1828,28,Female,Finance,Manager,13020,7,1,3,4,No,6-10 Yrs,High (10k-15k),0,0,0,6
EMP1829,57,Female,Sales,Sales Representative,10063,16,1,4,3,No,10+ Yrs,High (10k-15k),0,0,4,11
EMP1830,41,Female,Research & Development,Manufacturing Director,16019,3,1,3,3,No,3-5 Yrs,Very High (15k+),0,0,3,7
EMP1831,25,Female,Sales,Sales Executive,4385,0,3,3,3,No,0-2 Yrs,Low (<5k),0,0,4,10
EMP1832,28,Female,Research & Development,Laboratory Technician,7299,2,4,3,1,Yes,0-2 Yrs,Medium (5k-10k),1,0,3,5
EMP1833,22,Male,Research & Development,Manager,13033,3,3,3,4,No,3-5 Yrs,High (10k-15k),0,1,3,6
EMP1834,34,Male,Sales,Sales Executive,8006,11,2,3,2,No,10+ Yrs,Medium (5k-10k),0,1,4,10
EMP1835,43,Male,Research & Development,Manager,11701,2,1,1,4,No,0-2 Yrs,High (10k-15k),0,1,3,6
EMP1836,42,Male,Sales,Sales Executive,6758,15,3,1,1,No,10+ Yrs,Medium (5k-10k),0,1,4,10
EMP1837,43,Female,Research & Development,Research Scientist,7346,3,2,2,4,Yes,3-5 Yrs,Medium (5k-10k),1,0,3,9
EMP1838,49,Female,Research & Development,Research Scientist,10192,18,3,2,2,Yes,10+ Yrs,High (10k-15k),1,0,3,9
EMP1839,30,Male,Research & Development,Laboratory Technician,5886,0,4,3,1,No,0-2 Yrs,Medium (5k-10k),0,1,3,5
EMP1840,47,Female,IT,Software Engineer,12311,11,1,3,4,No,10+ Yrs,High (10k-15k),0,0,2,12
EMP1841,30,Female,Research & Development,Manufacturing Director,17488,12,2,4,2,No,10+ Yrs,Very High (15k+),0,0,3,7
EMP1842,36,Male,Research & Development,Manager,22460,16,3,4,4,No,10+ Yrs,Very High (15k+),0,1,3,6
EMP1843,31,Male,Sales,Sales Representative,6307,0,4,4,3,No,0-2 Yrs,Medium (5k-10k),0,1,4,11
EMP1844,45,Male,Research & Development,Manager,18894,0,4,4,2,No,0-2 Yrs,Very High (15k+),0,1,3,6
EMP1845,29,Male,IT,Software Engineer,11708,5,4,3,4,No,3-5 Yrs,High (10k-15k),0,1,2,12
EMP1846,45,Female,Sales,Sales Representative,3104,0,2,3,3,Yes,0-2 Yrs,Low (<5k),1,0,4,11
EMP1847,37,Male,IT,IT Support,4497,0,4,2,4,No,0-2 Yrs,Low (<5k),0,1,2,4
EMP1848,47,Male,Sales,Sales Executive,7033,1,1,4,3,No,0-2 Yrs,Medium (5k-10k),0,1,4,10
EMP1849,48,Male,IT,Manager,10995,3,1,4,3,No,3-5 Yrs,High (10k-15k),0,1,2,6
EMP1850,58,Non-Binary,Sales,Manager,14117,3,4,4,3,Yes,3-5 Yrs,High (10k-15k),1,2,4,6
EMP1851,25,Male,IT,Software Engineer,8653,0,4,3,2,Yes,0-2 Yrs,Medium (5k-10k),1,1,2,12
EMP1852,45,Male,Research & Development,Manufacturing Director,13291,0,1,3,3,No,0-2 Yrs,High (10k-15k),0,1,3,7
EMP1853,40,Male,Sales,Sales Executive,5610,3,1,2,3,No,3-5 Yrs,Medium (5k-10k),0,1,4,10
EMP1854,57,Male,Sales,Sales Representative,7681,4,1,1,3,Yes,3-5 Yrs,Medium (5k-10k),1,1,4,11
EMP1855,31,Male,Research & Development,Research Scientist,10946,0,1,3,3,No,0-2 Yrs,High (10k-15k),0,1,3,9
EMP1856,46,Female,Finance,Accountant,5388,2,2,3,3,Yes,0-2 Yrs,Medium (5k-10k),1,0,0,0
EMP1857,39,Male,Sales,Sales Executive,9737,11,4,4,1,Yes,10+ Yrs,Medium (5k-10k),1,1,4,10
EMP1858,40,Male,Sales,Sales Executive,9068,22,3,2,3,Yes,10+ Yrs,Medium (5k-10k),1,1,4,10
EMP1859,57,Female,Research & Development,Manager,19168,21,4,4,3,No,10+ Yrs,Very High (15k+),0,0,3,6
EMP1860,31,Male,Research & Development,Manufacturing Director,16762,10,4,3,1,No,6-10 Yrs,Very High (15k+),0,1,3,7
EMP1861,54,Male,Research & Development,Manufacturing Director,11451,2,3,4,2,No,0-2 Yrs,High (10k-15k),0,1,3,7
EMP1862,26,Male,Research & Development,Manufacturing Director,13841,5,4,4,1,No,3-5 Yrs,High (10k-15k),0,1,3,7
EMP1863,56,Non-Binary,Sales,Sales Executive,8123,2,3,4,4,Yes,0-2 Yrs,Medium (5k-10k),1,2,4,10
EMP1864,55,Male,Finance,Financial Analyst,12524,5,2,3,4,Yes,3-5 Yrs,High (10k-15k),1,1,0,2
EMP1865,54,Female,Research & Development,Research Scientist,9784,1,3,4,1,No,0-2 Yrs,Medium (5k-10k),0,0,3,9
EMP1866,42,Female,Sales,Sales Representative,4147,4,3,2,1,No,3-5 Yrs,Low (<5k),0,0,4,11
EMP1867,38,Male,Human Resources,Recruiter,4863,3,4,2,4,No,3-5 Yrs,Low (<5k),0,1,1,8
EMP1868,43,Non-Binary,Research & Development,Manager,14665,0,4,3,3,No,0-2 Yrs,High (10k-15k),0,2,3,6
EMP1869,58,Male,Research & Development,Research Scientist,10142,7,3,4,4,No,6-10 Yrs,High (10k-15k),0,1,3,9
EMP1870,36,Male,Research & Development,Manufacturing Director,11351,0,4,3,4,Yes,0-2 Yrs,High (10k-15k),1,1,3,7
EMP1871,56,Female,Sales,Manager,17180,1,1,4,3,No,0-2 Yrs,Very High (15k+),0,0,4,6
EMP1872,49,Female,Research & Development,Manager,17190,0,4,3,2,No,0-2 Yrs,Very High (15k+),0,0,3,6
EMP1873,28,Female,IT,IT Support,7227,2,2,3,4,No,0-2 Yrs,Medium (5k-10k),0,0,2,4
EMP1874,53,Male,Sales,Sales Executive,3669,0,1,4,4,No,0-2 Yrs,Low (<5k),0,1,4,10
EMP1875,32,Male,Research & Development,Manufacturing Director,15046,12,2,2,3,No,10+ Yrs,Very High (15k+),0,1,3,7
EMP1876,31,Female,IT,Software Engineer,6666,2,3,4,3,Yes,0-2 Yrs,Medium (5k-10k),1,0,2,12
EMP1877,30,Male,Finance,Accountant,5038,3,1,3,3,No,3-5 Yrs,Medium (5k-10k),0,1,0,0
EMP1878,35,Male,Research & Development,Manufacturing Director,17834,2,4,3,3,No,0-2 Yrs,Very High (15k+),0,1,3,7
EMP1879,34,Male,Research & Development,Laboratory Technician,4822,4,1,3,4,No,3-5 Yrs,Low (<5k),0,1,3,5
EMP1880,46,Male,Research & Development,Manufacturing Director,19347,7,4,2,4,No,6-10 Yrs,Very High (15k+),0,1,3,7
EMP1881,23,Female,Finance,Financial Analyst,9037,5,4,3,3,No,3-5 Yrs,Medium (5k-10k),0,0,0,2
EMP1882,56,Male,IT,Manager,19956,6,2,2,4,No,6-10 Yrs,Very High (15k+),0,1,2,6
EMP1883,28,Non-Binary,Sales,Sales Executive,6059,10,2,3,2,No,6-10 Yrs,Medium (5k-10k),0,2,4,10
EMP1884,42,Male,Research & Development,Research Scientist,9224,9,4,2,2,Yes,6-10 Yrs,Medium (5k-10k),1,1,3,9
EMP1885,39,Female,Research & Development,Research Scientist,11123,5,3,3,3,No,3-5 Yrs,High (10k-15k),0,0,3,9
EMP1886,24,Male,IT,IT Support,3419,1,3,3,2,Yes,0-2 Yrs,Low (<5k),1,1,2,4
EMP1887,32,Male,Research & Development,Manager,11405,5,2,3,3,No,3-5 Yrs,High (10k-15k),0,1,3,6
EMP1888,45,Male,Research & Development,Laboratory Technician,5237,3,3,4,2,No,3-5 Yrs,Medium (5k-10k),0,1,3,5
EMP1889,40,Male,Finance,Financial Analyst,13094,6,4,3,4,No,6-10 Yrs,High (10k-15k),0,1,0,2
EMP1890,25,Male,Sales,Manager,13718,7,2,3,4,Yes,6-10 Yrs,High (10k-15k),1,1,4,6
EMP1891,47,Non-Binary,Sales,Sales Representative,5959,6,3,3,3,No,6-10 Yrs,Medium (5k-10k),0,2,4,11
EMP1892,59,Female,Research & Development,Research Scientist,9474,9,2,3,2,No,6-10 Yrs,Medium (5k-10k),0,0,3,9
EMP1893,53,Male,Research & Development,Laboratory Technician,3791,0,4,3,3,No,0-2 Yrs,Low (<5k),0,1,3,5
EMP1894,57,Male,Sales,Sales Executive,6582,0,4,2,4,Yes,0-2 Yrs,Medium (5k-10k),1,1,4,10
EMP1895,58,Male,Sales,Sales Representative,4509,1,2,4,3,No,0-2 Yrs,Low (<5k),0,1,4,11
EMP1896,54,Female,Research & Development,Laboratory Technician,9033,11,1,3,1,No,10+ Yrs,Medium (5k-10k),0,0,3,5
EMP1897,57,Female,IT,Manager,16529,8,1,3,1,Yes,6-10 Yrs,Very High (15k+),1,0,2,6
EMP1898,24,Female,Research & Development,Manager,20522,5,3,3,3,No,3-5 Yrs,Very High (15k+),0,0,3,6
EMP1899,30,Male,Research & Development,Research Scientist,11646,6,3,1,2,No,6-10 Yrs,High (10k-15k),0,1,3,9
EMP1900,29,Male,Sales,Manager,19902,6,4,3,4,No,6-10 Yrs,Very High (15k+),0,1,4,6
EMP1901,54,Male,IT,Manager,21483,14,3,2,4,No,10+ Yrs,Very High (15k+),0,1,2,6
EMP1902,27,Female,IT,Data Analyst,9217,8,2,3,2,No,6-10 Yrs,Medium (5k-10k),0,0,2,1
EMP1903,25,Female,Research & Development,Manager,12320,4,4,3,3,No,3-5 Yrs,High (10k-15k),0,0,3,6
EMP1904,34,Female,Sales,Sales Executive,5583,5,3,4,2,Yes,3-5 Yrs,Medium (5k-10k),1,0,4,10
EMP1905,23,Female,Sales,Sales Representative,4775,1,3,1,4,No,0-2 Yrs,Low (<5k),0,0,4,11
EMP1906,26,Male,Sales,Sales Representative,7946,5,1,3,3,Yes,3-5 Yrs,Medium (5k-10k),1,1,4,11
EMP1907,48,Female,Research & Development,Manager,17335,2,2,3,3,No,0-2 Yrs,Very High (15k+),0,0,3,6
EMP1908,53,Male,IT,Manager,19953,0,4,2,3,No,0-2 Yrs,Very High (15k+),0,1,2,6
EMP1909,42,Female,IT,IT Support,6591,8,3,3,3,No,6-10 Yrs,Medium (5k-10k),0,0,2,4
EMP1910,29,Male,Research & Development,Manager,16776,3,2,2,3,Yes,3-5 Yrs,Very High (15k+),1,1,3,6
EMP1911,59,Male,IT,Data Analyst,10646,18,3,2,3,No,10+ Yrs,High (10k-15k),0,1,2,1
EMP1912,29,Female,Finance,Accountant,6092,1,4,3,3,No,0-2 Yrs,Medium (5k-10k),0,0,0,0
EMP1913,24,Female,Sales,Sales Executive,6213,3,2,3,3,No,3-5 Yrs,Medium (5k-10k),0,0,4,10
EMP1914,24,Female,Research & Development,Research Scientist,10292,2,3,2,2,No,0-2 Yrs,High (10k-15k),0,0,3,9
EMP1915,43,Male,Finance,Manager,18653,0,4,2,2,No,0-2 Yrs,Very High (15k+),0,1,0,6
EMP1916,27,Female,Research & Development,Laboratory Technician,7831,2,1,3,3,No,0-2 Yrs,Medium (5k-10k),0,0,3,5
EMP1917,23,Male,Finance,Accountant,4581,1,4,3,3,Yes,0-2 Yrs,Low (<5k),1,1,0,0
EMP1918,44,Female,Finance,Accountant,4145,0,3,3,3,No,0-2 Yrs,Low (<5k),0,0,0,0
EMP1919,23,Male,Research & Development,Manufacturing Director,13715,1,3,3,4,No,0-2 Yrs,High (10k-15k),0,1,3,7
EMP1920,59,Non-Binary,IT,Data Analyst,10654,1,2,3,1,No,0-2 Yrs,High (10k-15k),0,2,2,1
EMP1921,38,Female,Human Resources,HR Partner,4392,6,2,3,2,Yes,6-10 Yrs,Low (<5k),1,0,1,3
EMP1922,56,Female,Research & Development,Manufacturing Director,13534,0,3,3,2,No,0-2 Yrs,High (10k-15k),0,0,3,7
EMP1923,55,Male,Research & Development,Research Scientist,7555,4,2,3,3,No,3-5 Yrs,Medium (5k-10k),0,1,3,9
EMP1924,44,Male,Sales,Sales Executive,6084,7,3,2,3,Yes,6-10 Yrs,Medium (5k-10k),1,1,4,10
EMP1925,51,Female,Research & Development,Manufacturing Director,13125,3,1,1,4,No,3-5 Yrs,High (10k-15k),0,0,3,7
EMP1926,29,Male,Research & Development,Manager,13027,11,1,4,2,No,10+ Yrs,High (10k-15k),0,1,3,6
EMP1927,43,Female,Sales,Sales Executive,5089,6,4,2,3,Yes,6-10 Yrs,Medium (5k-10k),1,0,4,10
EMP1928,57,Male,Sales,Sales Representative,8948,6,3,2,4,No,6-10 Yrs,Medium (5k-10k),0,1,4,11
EMP1929,26,Male,Sales,Manager,12533,1,4,1,4,No,0-2 Yrs,High (10k-15k),0,1,4,6
EMP1930,34,Female,Human Resources,HR Partner,9346,7,1,3,4,No,6-10 Yrs,Medium (5k-10k),0,0,1,3
EMP1931,50,Female,Finance,Accountant,4710,8,3,3,4,No,6-10 Yrs,Low (<5k),0,0,0,0
EMP1932,52,Female,Finance,Accountant,8115,2,2,4,4,Yes,0-2 Yrs,Medium (5k-10k),1,0,0,0
EMP1933,37,Female,Research & Development,Manager,18246,1,4,4,2,No,0-2 Yrs,Very High (15k+),0,0,3,6
EMP1934,51,Male,IT,Software Engineer,7192,2,4,3,2,No,0-2 Yrs,Medium (5k-10k),0,1,2,12
EMP1935,37,Female,Human Resources,Recruiter,8883,6,1,3,1,Yes,6-10 Yrs,Medium (5k-10k),1,0,1,8
EMP1936,33,Male,Research & Development,Manufacturing Director,13814,2,4,3,4,No,0-2 Yrs,High (10k-15k),0,1,3,7
EMP1937,38,Female,Research & Development,Research Scientist,8509,6,1,2,4,No,6-10 Yrs,Medium (5k-10k),0,0,3,9
EMP1938,37,Female,Sales,Sales Representative,3296,0,3,2,2,No,0-2 Yrs,Low (<5k),0,0,4,11
EMP1939,33,Male,Finance,Accountant,6229,8,4,2,3,No,6-10 Yrs,Medium (5k-10k),0,1,0,0
EMP1940,29,Female,Research & Development,Manager,10768,1,4,2,4,No,0-2 Yrs,High (10k-15k),0,0,3,6
EMP1941,41,Female,Research & Development,Research Scientist,11483,1,4,3,4,No,0-2 Yrs,High (10k-15k),0,0,3,9
EMP1942,24,Male,Research & Development,Research Scientist,11727,4,2,3,3,No,3-5 Yrs,High (10k-15k),0,1,3,9
EMP1943,37,Non-Binary,Research & Development,Research Scientist,10705,0,1,4,4,No,0-2 Yrs,High (10k-15k),0,2,3,9
EMP1944,51,Male,Sales,Sales Executive,7111,0,1,3,3,No,0-2 Yrs,Medium (5k-10k),0,1,4,10
EMP1945,44,Male,Research & Development,Manager,17711,1,3,4,3,No,0-2 Yrs,Very High (15k+),0,1,3,6
EMP1946,49,Male,Sales,Manager,16065,3,4,3,3,No,3-5 Yrs,Very High (15k+),0,1,4,6
EMP1947,26,Male,Human Resources,HR Partner,4671,8,1,3,3,No,6-10 Yrs,Low (<5k),0,1,1,3
EMP1948,41,Female,Research & Development,Manager,16182,9,3,3,1,No,6-10 Yrs,Very High (15k+),0,0,3,6
EMP1949,22,Female,Research & Development,Manufacturing Director,10665,3,2,2,4,No,3-5 Yrs,High (10k-15k),0,0,3,7
EMP1950,51,Female,Research & Development,Manufacturing Director,10879,0,2,2,4,No,0-2 Yrs,High (10k-15k),0,0,3,7
EMP1951,42,Female,Research & Development,Manager,18859,3,3,4,4,No,3-5 Yrs,Very High (15k+),0,0,3,6
EMP1952,41,Male,Research & Development,Research Scientist,8416,6,3,4,3,No,6-10 Yrs,Medium (5k-10k),0,1,3,9
EMP1953,27,Male,Research & Development,Manufacturing Director,17622,2,4,1,3,No,0-2 Yrs,Very High (15k+),0,1,3,7
EMP1954,43,Male,IT,Software Engineer,9027,0,1,2,3,No,0-2 Yrs,Medium (5k-10k),0,1,2,12
EMP1955,39,Male,Human Resources,HR Partner,6439,1,4,3,1,No,0-2 Yrs,Medium (5k-10k),0,1,1,3
EMP1956,29,Female,IT,Data Analyst,10880,7,1,2,3,No,6-10 Yrs,High (10k-15k),0,0,2,1
EMP1957,53,Male,Sales,Sales Executive,3907,2,1,3,2,Yes,0-2 Yrs,Low (<5k),1,1,4,10
EMP1958,54,Male,Research & Development,Laboratory Technician,8314,8,3,2,1,Yes,6-10 Yrs,Medium (5k-10k),1,1,3,5
EMP1959,37,Male,Finance,Manager,11325,1,4,3,4,No,0-2 Yrs,High (10k-15k),0,1,0,6
EMP1960,33,Female,Research & Development,Manager,10885,0,2,3,1,No,0-2 Yrs,High (10k-15k),0,0,3,6
EMP1961,59,Female,Sales,Sales Representative,6241,2,2,3,4,No,0-2 Yrs,Medium (5k-10k),0,0,4,11
